r
0.3252608936994054
0.4092115865924324
0.33846255408424186
0.3647081319283331
0.3063681724162261
0.3719952749597459
0.32536919781116497
0.3385508672269429
0.33376991346232077
0.31253638360276886
0.34582076764153075
0.4179349122092721
0.3252608936994054
0.3561821729916876
0.338290234827447
0.30557738216581043
0.40926820370658734
0.36851386559504434
0.33416179542652324
0.3921248315795561
0.3366595372022494
0.3241754352577003
0.38576023962316774
0.33417828610421896
0.35514311634948137
0.36404686577682227
0.33193236918123786
0.32599416207025456
0.3309850594076854
0.30062169181213755
0.3204442131357759
0.2996740646438614
0.3474064148857551
0.33920539542214295
0.36805889413496923
0.3623499788430745
0.29896860556883414
0.34263805240820383
0.3311896883760267
0.35927577398121013
0.33812827607428564
0.32001600120010126
0.3836240051932612
0.37199527495974605
0.3405859821366342
0.30988334479372476
0.31354899562671584
0.37574980370468397
0.3469842219514251
0.3141049774722933
0.3268605083608752
0.3480238084838869
0.321589607097639
0.34747562212815736
0.3153159542738719
0.31991997295538943
0.31853295144552485
0.34387124803724484
0.31997495873077747
0.33633497693593367
0.33343764533307113
0.31734788626121163
0.4644779964836139
0.3390089206206539
0.34314462619238684
0.3061237485574901
0.31225670872445144
0.3065252530819862
0.302926815509985
0.32177990949386515
0.32862266128493983
0.32090629853727815
0.33956608446201236
0.35378242895278816
0.3022104525779568
0.3075698997074563
0.34186980611424606
0.3243531131063816
0.36963652295609256
0.3739400912865649
0.35514311634948154
0.313247662599577
0.3390089206206539
0.3365501348476826
0.31988385333186947
0.32036043417030186
0.32665578226684405
0.3138851807716475
0.38090643356006354
0.3432212662092451
0.352931883963118
0.33688578771852407
0.3649447416034835
0.32515334333280843
0.4077668376419864
0.33582325277912756
0.31830900129899387
0.3687723435810401
0.3191909606399902
0.3046025145522117
0.371947768252686
0.350534324635592
0.34477180176618866
0.30487870670745365
0.31830900129899353
0.31607894613882154
0.3157722367347276
0.34375848797814296
0.2844627935584565
0.35933819586828014
0.40218387156027385
0.3533711672907407
0.3550575352510923
0.311502357550163
0.34957897360225204
0.31412443745522817
0.35557950110937997
0.3383263043796337
0.3281898230453191
0.3294309696532788
0.32781996111996725
0.3531298120269908
0.3483323293321946
0.3592757739812104
0.36841912342757716
0.3516063362026699
0.29827114748463646
0.3656362120635652
0.3897553903011672
0.31188854304602864
0.3202728095164613
0.3489058341412928
0.39334673433507306
0.31533227686260473
0.3506910365473884
0.3639182125567288
0.31076600716561403
0.34292474169552756
0.39183938517275474
0.3249159279898492
0.34871710056951233
0.3589147393892827
0.29970084023007804
0.3230894083574884
0.3218218442662145
0.3160789461388215
0.36494474160348334
0.32938899752723955
0.3143473067309659
0.3361500644144721
